gene_names	FPKM_data	spot_count	pixel_count	mean_pixels	mean_closest_distance	property	gene_or_blank
Prune2	0.17920999999999998	93.0	158.0	1.6989247311827957	0.24227870397803622	0.8235012927640282	gene
Blank7	0.0	92.0	182.0	1.9782608695652173	0.23534218968032086	0.7702779608187555	blank
Pcdhb22	0.11782999999999999	92.0	179.0	1.9456521739130435	0.23501361587563088	0.7835544662516307	gene
Spag17	0.024643	91.0	146.0	1.6043956043956045	0.25133591793242543	0.8069865169808627	gene
Col4a4	0.072728	91.0	182.0	2.0	0.21831978765459856	0.8595358774070851	gene
Blank1	0.0	90.0	164.0	1.8222222222222222	0.2390057096174278	0.8459681722129162	blank
Spon1	0.3401	89.0	150.0	1.6853932584269662	0.24774143516305938	0.7805226042159267	gene
Erc2	0.18012	88.0	155.0	1.7613636363636365	0.2399159280113267	0.7851508741083276	gene
Blank5	0.0	88.0	163.0	1.8522727272727273	0.23787201482066697	0.8060380777655474	blank
Abca4	2.2317	88.0	154.0	1.75	0.2401836092307759	0.7706802267257843	gene
Trabd2b	0.02677	86.0	142.0	1.6511627906976745	0.255684856942657	0.9023302351142692	gene
Col4a6	1.1748	85.0	159.0	1.8705882352941177	0.24596474919180425	0.7536812491833197	gene
Trpm6	0.32383	85.0	151.0	1.776470588235294	0.2419423107336972	0.8058445317463567	gene
Adam19	0.050168	84.0	142.0	1.6904761904761905	0.2352329454017553	0.7650411772730492	gene
Synm	0.21727	83.0	147.0	1.7710843373493976	0.25495670785423935	0.799968097862046	gene
Rassf4	0.27494	78.0	140.0	1.794871794871795	0.24117091342621044	0.7566806251982023	gene
Fbxo32	1.2279	78.0	147.0	1.8846153846153846	0.2400172752775223	0.8572747453040888	gene
Myh7b	0.14153	77.0	145.0	1.8831168831168832	0.25287554332560935	0.7865462695564961	gene
Abca9	0.006076	75.0	126.0	1.68	0.2435038122822971	0.8298267312176635	gene
Blank4	0.0	74.0	119.0	1.6081081081081081	0.24536487644501523	0.8054923151498592	blank
Blank3	0.0	73.0	137.0	1.8767123287671232	0.23753043177228952	0.7815324749688661	blank
Pappa	0.021769999999999998	73.0	117.0	1.6027397260273972	0.24896998329105594	0.7406310065146068	gene
Tmc3	0.010088	73.0	121.0	1.6575342465753424	0.24846962592681587	0.7923146294767314	gene
Prtg	0.028414	71.0	160.0	2.2535211267605635	0.2219131584900059	0.7916066604425441	gene
Col6a5	0.004947	71.0	120.0	1.6901408450704225	0.23597660425548123	0.8322677372052574	gene
Csmd1	0.092488	70.0	112.0	1.6	0.2468816192281973	0.8604773200388514	gene
Col7a1	5.4853	70.0	126.0	1.8	0.24297977269898	0.8986263205596312	gene
Rims3	0.16167	69.0	123.0	1.7826086956521738	0.24192761085917128	0.8099320008422707	gene
RP24-338G10.1	0.0	67.0	118.0	1.7611940298507462	0.24476955086335597	0.7895517056091909	gene
Lrrk2	3.1741	67.0	116.0	1.7313432835820894	0.24157223362392624	0.8728743746004398	gene
Ppfia2	0.15192	66.0	132.0	2.0	0.23127467455911777	0.7490719863948331	gene
Pcdhb19	0.08028400000000001	63.0	127.0	2.015873015873016	0.24607584759428153	0.8412535582439504	gene
Dpy19l4	10.0448	63.0	116.0	1.8412698412698412	0.2307483025497843	0.8605561806069194	gene
Ago4	0.35746	59.0	105.0	1.7796610169491525	0.2381385904109606	0.7657056206075001	gene
Scn7a	0.015722999999999997	58.0	112.0	1.9310344827586208	0.24136095300974109	0.8328644523401816	gene
Sdk1	0.017245	55.0	88.0	1.6	0.2503283390707046	0.825273106105038	gene
Lgr6	0.60692	54.0	104.0	1.9259259259259258	0.24694132693848697	0.8269843734198238	gene
Zfp831	0.013624	53.0	98.0	1.849056603773585	0.24730469694124868	0.8238782358612174	gene
Pygo1	0.051895000000000004	52.0	86.0	1.6538461538461537	0.2605420796166316	0.8665866754603105	gene
Ptprz1	0.061092999999999995	51.0	100.0	1.9607843137254901	0.254213741577695	0.7714878263604777	gene
Pla2r1	0.4315	44.0	84.0	1.9090909090909092	0.22925574296591894	0.8298510428508018	gene
Zfp334	0.9242799999999999	40.0	72.0	1.8	0.22802945500959604	0.7990552574011051	gene
Cacna1c	0.07117799999999999	36.0	63.0	1.75	0.24588842943464043	0.7911555677712839	gene
