gene_names	FPKM_data	spot_count	pixel_count	mean_pixels	mean_closest_distance	property	gene_or_blank
Onecut2	0.155	49.0	112.0	2.2857142857142856	0.2397292902963146	0.7099911990364522	gene
Abca9	1.165	49.0	118.0	2.4081632653061225	0.2441281979082165	0.7137623119745182	gene
Ago4	2.635	49.0	129.0	2.63265306122449	0.21752297977412563	0.692952578865779	gene
RP24-338G10.1	0.105	47.0	115.0	2.4468085106382977	0.22909575313375255	0.7064147531355252	gene
Nr6a1	1.94	47.0	98.0	2.0851063829787235	0.23611627409882674	0.6766080483076617	gene
Smchd1	3.54	47.0	103.0	2.1914893617021276	0.2288494840677677	0.6200911771942607	gene
Ppl	0.085	47.0	94.0	2.0	0.24242982913325373	0.7112799472228721	gene
Cenpe	0.2	46.0	79.0	1.7173913043478262	0.2573710592849241	0.6969128149969517	gene
Mki67	0.235	46.0	115.0	2.5	0.24597709909996202	0.8422574469193563	gene
Col7a1	1.33	46.0	78.0	1.6956521739130435	0.2626548776379286	0.6900781039343704	gene
Edaradd	0.19	44.0	90.0	2.0454545454545454	0.2453748594504628	0.6772158086179837	gene
Pla2r1	0.095	44.0	93.0	2.1136363636363638	0.23417252083977172	0.7448475290799841	gene
Thada	1.455	43.0	120.0	2.7906976744186047	0.2270633300041711	0.657177416055877	gene
Blank6	0.0	43.0	77.0	1.7906976744186047	0.25787684683776835	1.0051967464373273	blank
Trpm6	0.12	41.0	81.0	1.975609756097561	0.2455916648727596	0.8098929435826003	gene
Zbtb1	1.55	41.0	90.0	2.1951219512195124	0.24127341191840238	0.6891393609610436	gene
Pkd1l3	0.09	40.0	95.0	2.375	0.26023681064847365	0.7282184937292397	gene
Abca4	0.245	40.0	92.0	2.3	0.21867762066802604	0.7174780933977395	gene
Lgr6	8.17	40.0	93.0	2.325	0.24388963631573762	0.7036619288706522	gene
Col6a6	0.09	40.0	89.0	2.225	0.24034239143535308	0.7329939601705009	gene
Blank3	0.0	36.0	75.0	2.0833333333333335	0.24232957320535908	0.6814593495744788	blank
Col6a5	0.12	34.0	67.0	1.9705882352941178	0.23991842843925656	0.7266161550503218	gene
Myom2	0.045	33.0	50.0	1.5151515151515151	0.27250816687338164	0.738725365708254	gene
Blank4	0.0	33.0	62.0	1.878787878787879	0.2564994272405896	0.7883400335602515	blank
Col4a4	0.125	31.0	53.0	1.7096774193548387	0.25103682553747214	0.7619799390283252	gene
Scn7a	0.48	30.0	70.0	2.3333333333333335	0.2437568738283903	0.7576198986229694	gene
Gm29666	0.97	29.0	61.0	2.103448275862069	0.236352687861683	0.7164989896011016	gene
Rttn	0.925	27.0	54.0	2.0	0.2262118023791355	0.6616187421437759	gene
Flnc	0.22	27.0	68.0	2.5185185185185186	0.23900039756746858	0.6594692845243768	gene
RP23-383N15.1	0.405	27.0	44.0	1.6296296296296295	0.2656391026437855	0.8476144574237828	gene
Tmc3	0.045	26.0	54.0	2.076923076923077	0.25025200268824416	0.6433761720688798	gene
Brca2	0.415	23.0	48.0	2.0869565217391304	0.23116733998922695	0.6859045410545318	gene
Kntc1	0.11	22.0	47.0	2.1363636363636362	0.2327983133102216	0.6330229444757346	gene
Blank5	0.0	13.0	23.0	1.7692307692307692	0.23962400666881342	0.7632530054044526	blank
Gpr179	0.14	10.0	22.0	2.2	0.2158906104600002	0.6537300059703377	gene
